"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1608846943580741632","Fri Dec 30 18:41:15 +0000 2022","0","@lovelydeb_ Selamat pagi. Dari Stasiun Ngrombo-Kradenan tersedia KA Ambarawa Ekspres pukul 09:12 wib &amp; 12:58 wib. Serta KA Blora Jaya pukul 19:34 wib. Tiket dapat dipesan di KAIaccess atau mitra. Layanan loket di Stasiun Ngrombo 24 jam.|1","1608896012994883584","","lunarcomel","in","","0","1","0","https://x.com/undefined/status/1608896012994883584","516165629",
"1608847311001767940","Fri Dec 30 18:32:09 +0000 2022","0","@stupefyspotify Eksekutif 110 ribu bisnis 95 ribu dan ekonomi 85 ribu. Pembelian tiket mulai 2 jam sebelum keberangkatan di KAIaccess/loket dan selama masih ada. Trims.|2","1608893719100653574","","stupefyspotify","in","","0","0","0","https://x.com/undefined/status/1608893719100653574","516165629",
"1608818038375337986","Fri Dec 30 18:05:46 +0000 2022","1","@AjraharDangin Selamat pagi. Maaf Kak informasi ketersediaan tiket dan jadwal KA mohon dapat mengacu pada KAIaccess dan https://t.co/sQEDaS6e2r. Silakan diinfokan tanggal perjalanan yang Kakak inginkan ya. Trims.","1608887082872877056","","AjraharDangin","in","","0","2","0","https://x.com/undefined/status/1608887082872877056","516165629",
"1608707596478976001","Fri Dec 30 17:36:55 +0000 2022","0","@Natta_Yaka9624 Selamat pagi. Ubah nomor handphone di KAIAccess beresiko menghilangkan data tiket yang tersimpan. Jika setuju silakan kirim via DM nama NIK email nomor handphone lama dan baru ya Kak. Trims.","1608879822096465922","","Natta_Yaka9624","in","","0","0","0","https://x.com/undefined/status/1608879822096465922","516165629",
"1608787711116345344","Fri Dec 30 17:19:42 +0000 2022","0","@buttercupieys Eksekutif 185 ribu bisnis 150 ribu dan ekonomi 120 ribu. Pembelian tiket mulai 2 jam sebelum keberangkatan di KAIaccess/loket dan selama masih ada. Trims.|2","1608875490257022977","","buttercupieys","in","","0","0","0","https://x.com/undefined/status/1608875490257022977","516165629",
"1608755826478690313","Fri Dec 30 15:10:27 +0000 2022","0","@herlambangmedia Pembelian tiket mulai 2 jam sebelum keberangkatan di KAIaccess/loket dan selama masih ada. Trims.|2","1608842959621095431","","herlambangmedia","in","","0","0","0","https://x.com/undefined/status/1608842959621095431","516165629",
"1608764220451213313","Fri Dec 30 09:57:34 +0000 2022","0","udah beli tiket di aplikasi kaiaccess dan saat pembelian dan pembayaran mengikutsertakan asuransi perjalanan Sompo Insurance Indonesia tetapi belum ada imel masuk dari asuransi utk polisnya bagaimana ini @KAI121 ?","1608764220451213313","","","in","","0","2","0","https://x.com/undefined/status/1608764220451213313","230609460",
"1608697790229803009","Fri Dec 30 09:44:15 +0000 2022","0","@Saral9412 Selamat sore Kak. Mohon maaf atas ketidaknyamanannya. Saat ini Railmin cek tidak ada kendala pada aplikasi #KAIAccess. Namun bila Kakak saat melakukan pemesanan tiket mengalami kendala silakan dapat menginformasikan capturenya via DM |1","1608760872104792064","","Saral9412","in","","0","0","0","https://x.com/undefined/status/1608760872104792064","516165629",
"1608682017138544650","Fri Dec 30 09:21:05 +0000 2022","0","@deenybruder pada KA #Harina dan #Ciremai sebesar 35 ribu Eksekutif 25 ribu Ekonomi. Pemesanannya bisa dilakukan mulai 2 jam sebelum keberangkatan via aplikasi #KAIAccess atau loket stasiun selama tiket masih tersedia ya.","1608755042286436356","","deenybruder","in","","0","0","0","https://x.com/undefined/status/1608755042286436356","516165629",
"1608450302914760714","Fri Dec 30 05:44:26 +0000 2022","0","@znurulz saat ini sudah terjual habis. Namun Kakak dapat cek berkala via aplikasi #KAIAccess karena ketersediaannya dapat berubah sewaktu-waktu. Trims. |2","1608700520243560453","","znurulz","in","","0","0","0","https://x.com/undefined/status/1608700520243560453","516165629",
