"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1859289924408836191","Wed Nov 20 17:37:16 +0000 2024","0","min akun KAIaccess sy menggunakan nik ibu kalau saya mau membatalkan perjalanan saya ga bisa ya? ga bisa batalkan melalui aplikasi kalau atas namanya bukan pemilik akun? apakah ada solusi lain? @KAI121","1859289924408836191","","","in","","0","4","0","https://x.com/undefined/status/1859289924408836191","1466026498817679368",
"1858501062686359759","Mon Nov 18 13:22:37 +0000 2024","1","Udah lama ga compare harga tiket kereta jarak jauh lintas platform krn udh pelanggan setia via kaiaccess. Dengan harga normal si tiket paling mahal ye krn ada biaya jasa segala selain 7.5k klo apps laen cuma plus 7 5k kalo kai access ya g ada 7.5k nya hehe.","1858501062686359759","","","in","","0","0","0","https://x.com/undefined/status/1858501062686359759","101914451",
"1856726118071685295","Wed Nov 13 15:49:37 +0000 2024","0","gak ada diskon tiket kereta kah ini sering beli tp gapernah dpt voucher atau apa kek lewat kaiaccess","1856726118071685295","","","in","","0","0","0","https://x.com/undefined/status/1856726118071685295","97427261",
"1854859068718170389","Fri Nov 08 12:10:38 +0000 2024","0","@KAI121 min tlg tanya tiap saya mau belk tiket di kaiaccess kok selalu dibilang belum upgrade ke member basic dan berulang kali sudah upgrade tp kok gitu terus ini salahnya di mana ya?","1854859068718170389","","KAI121","in","","1","5","0","https://x.com/undefined/status/1854859068718170389","785128426948534272",
"1854049783566184935","Wed Nov 06 06:34:49 +0000 2024","0","@KAI121 ada issue apa ya?? Daritadi sy pesan kereta di tiketdotcom dan kaiaccess muter2 terus.","1854049783566184935","","KAI121","in","","2","0","0","https://x.com/undefined/status/1854049783566184935","2485381298",
"1853972794348068904","Wed Nov 06 01:37:45 +0000 2024","0","@loveiszue @KAI121 Pake aplikasi kaiaccess aja yaan gaperlu pake ktp juga cuma scan qr","1853975022450459117","","loveiszue","in","","0","1","0","https://x.com/undefined/status/1853975022450459117","1692140561170636801",
"1853360824523559008","Mon Nov 04 10:39:57 +0000 2024","0","@tegalfess Download kaiaccess aja. Nanti masukin kode booking. H-2 jam klik cetak e-boarding . Pas depan petugas tunjukin qrcodenya aja. Gaperlu cetak manual biar dapet tiket kertas. Lebih simple","1853386697117176096","","tegalfess","in","","0","0","0","https://x.com/undefined/status/1853386697117176096","619021304",
"1853273841180782946","Mon Nov 04 03:11:30 +0000 2024","0","ekinet sama smartEx buatku yang buta kanji aja bisa kilat beli di KAIAccess susah banget pembayaran gabisa bisa aplikasi lemot sangat memancing emosi ","1853273841180782946","","","in","","0","1","0","https://x.com/undefined/status/1853273841180782946","198000772",
"1852354569248092252","Fri Nov 01 14:18:39 +0000 2024","1","Beli tiket @KAI121 pakai aplikasi kaiaccess itu proses refundnya ternyata ribet sedunia kalau beli tiketnya atas nama orang lain... Terus... Jangan pernah beli tiket @KeretaCepatID via KAI access. Kalau mau refund ngga bisa via apps. Aplikasinya sendiri ada bug.","1852354569248092252","","","in","","0","5","1","https://x.com/undefined/status/1852354569248092252","36550982",
"1851162200435823060","Tue Oct 29 07:20:36 +0000 2024","0","@KAI121 min mau cari tiket banyubiru utk bulan depan kok kosong yaa di kaiaccess?","1851162200435823060","","KAI121","in","","1","9","0","https://x.com/undefined/status/1851162200435823060","37225095",
"1850594053513248949","Sun Oct 27 17:42:59 +0000 2024","1","tinggal mau bayarnya aja time out muluu #kaiaccess https://t.co/X3u372vMKR","1850594053513248949","https://pbs.twimg.com/media/Ga6he8ebgAAJXYE.jpg","","in","","0","0","0","https://x.com/undefined/status/1850594053513248949","861786195256160258",
"1850593334919938290","Sun Oct 27 17:40:08 +0000 2024","4","ajggg emg kaiaccess tuh tolol bgt ajgg apk tai 00.40 msh blm bisa beli tiket tai pdhl pgn tdr cpt bgst","1850593334919938290","","","in","","0","3","0","https://x.com/undefined/status/1850593334919938290","1962824269",
"1850228140033089566","Sat Oct 26 17:28:58 +0000 2024","6","war tiket kereta Penataran-Dhoho #kaiaccess jam terakhir menuju ke Surabaya itu wes kaya war tiket komser SO7 alias timeout terus","1850228140033089566","","","in","","0","0","2","https://x.com/undefined/status/1850228140033089566","1115175032366325761",
"1849737346222260671","Fri Oct 25 08:58:44 +0000 2024","0","#kaiaccess info dong misal pake tiket orang tp kita udah punya scan ktp orang itu di stasiun boleh gaksih? apa skrg harus pesen pake nama+ktp sendiri?","1849737346222260671","","","in","","0","0","0","https://x.com/undefined/status/1849737346222260671","1173105376624926720",
"1847804961968808276","Sun Oct 20 01:00:08 +0000 2024","0","hari masih pagi tapi harus mengatakan kaiaccess KONTOLLLLL","1847804961968808276","","","in","","0","2","0","https://x.com/undefined/status/1847804961968808276","1794318616487493632",
"1847283341210624478","Fri Oct 18 14:27:24 +0000 2024","0","Emang busuk layanan ginian... Sering pake FR dan hari ini masuk pasar senen dianya nyala tapi ngga berguna Sama kaya minggu lalu di Lempuyangan sampe antre panjang Uda gitu pake e-boarding di hape masih diminta KTP.. trus gunane aku install KAIAccess bwat opooo?? @KAI121 https://t.co/vIpv2hE9fz","1847283341210624478","https://pbs.twimg.com/media/GaLd2mrbsAAGEUI.jpg","","in","","0","0","0","https://x.com/undefined/status/1847283341210624478","3058826372",
